country_name,continent,country_pk,language_pk,pk,jsondata,id,name,description,markup_description,latitude,longitude,version
Romania,Europe,142,2355,2355,,rom,Romanian,,,46.0,25.0,1
Russia,Eurasia,143,3,3,,ash,Adyghe (Shapsugh),,,45.0,38.75,1
Russia,Eurasia,143,11,11,,anx,Andi,,,42.75,46.25,1
Russia,Eurasia,143,47,47,,cly,Chulym,,,54.3333333333,89.6666666667,1
Russia,Eurasia,143,53,53,,dol,Dolgan,,,71.25,98.0,1
Russia,Eurasia,143,102,102,,hnk,Hinuq,,,42.1666666667,46.0,1
Russia,Eurasia,143,119,119,,izh,Izhor,,,59.0,29.0,1
Russia,Eurasia,143,135,135,,khv, Khwarshi,,,42.25,46.1666666667,1
Russia,Eurasia,143,185,185,,ntu,Nenets,,,70.0,76.0,1
Russia,Eurasia,143,190,190,,nok,Noghay (Karagash),,,47.5,47.25,1
Russia,Eurasia,143,225,225,,ttb,Tatar (Baraba),,,55.3333333333,78.3333333333,1
Russia,Eurasia,143,226,226,,tmi,Tatar (Mishar),,,55.5,49.0,1
Russia,Eurasia,143,227,227,,tlb,Tatar-Noghay (Alabugat),,,47.4166666667,45.6666666667,1
Russia,Eurasia,143,233,233,,tnd,Tindi,,,42.3666666667,46.25,1
Russia,Eurasia,143,240,240,,ulc,Ulcha,,,52.25,140.33333333299998,1
Russia,Eurasia,143,246,246,,vep,Veps,,,60.0,35.0,1
Russia,Eurasia,143,258,258,,yug,Yugh,,,61.0,90.0,1
Russia,Eurasia,143,261,261,,yta,Yurt Tatar,,,46.3333333333,48.5,1
Russia,Eurasia,143,269,269,,adt,Adyghe (Temirgoy),,,45.2166666667,39.7,1
Russia,Eurasia,143,271,271,,axv,Akhvakh,,,42.3333333333,46.3333333333,1
Russia,Eurasia,143,417,417,,neg,Negidal,,,53.0,139.0,1
Russia,Eurasia,143,445,445,,rsl,Russian Sign Language,,,56.0,44.0,1
Russia,Eurasia,143,454,454,,tbs,Tabassaran,,,41.8333333333,47.9166666667,1
Russia,Eurasia,143,470,470,,tof,Tofa,,,53.75,98.0,1
Russia,Eurasia,143,498,498,,aso,Altai (Southern),,,51.0,87.0,1
Russia,Eurasia,143,499,499,,alu,Alutor,,,61.0,165.0,1
Russia,Eurasia,143,520,520,,chm,Chamalal,,,42.55,46.05,1
Russia,Eurasia,143,551,551,,ktt,Kott,,,57.0,94.0,1
Russia,Eurasia,143,587,587,,rnr,Romani (North Russian),,,60.0,38.0,1
Russia,Eurasia,143,590,590,,rcp,Russian-Chinese Pidgin (Birobidjan),,,48.8,132.95,1
Russia,Eurasia,143,598,598,,shr,Shor,,,53.0,88.0,1
Russia,Eurasia,143,624,624,,yna,Yupik (Naukan),,,66.0,-172.0,1
Russia,Eurasia,143,625,625,,ysi,Yupik (Sirenik),,,64.5,-174.0,1
Russia,Eurasia,143,698,698,,krt,Karata,,,42.5833333333,46.3333333333,1
Russia,Eurasia,143,743,743,,ski,Saami (Kildin),,,67.0,37.0,1
Russia,Eurasia,143,772,772,,yzv,Yazva,,,65.0,55.0,1
Russia,Eurasia,143,783,783,,bez,Bezhta,,,42.0833333333,46.1666666667,1
Russia,Eurasia,143,805,805,,krq,Kerek,,,62.25,175.0,1
Russia,Eurasia,143,826,826,,orc,Oroch,,,50.3333333333,137.5,1
Russia,Eurasia,143,853,853,,agl,Aghul,,,41.75,47.6666666667,1
Russia,Eurasia,143,880,880,,krl,Karelian,,,64.0,32.0,1
Russia,Eurasia,143,883,883,,kuq,Kumyk,,,43.0,47.3333333333,1
Russia,Eurasia,143,888,888,,mmo,Mordvin (Moksha),,,54.0,44.0,1
Russia,Eurasia,143,890,890,,nvs,Nivkh (South Sakhalin),,,47.0,142.5,1
Russia,Eurasia,143,908,908,,abz,Abaza,,,44.0,42.0,1
Russia,Eurasia,143,937,937,,mah,Mari (Hill),,,57.0,58.0,1
Russia,Eurasia,143,1148,1148,,tsz,Tsez,,,42.25,45.75,1
Russia,Eurasia,143,1205,1205,,tsa,Tsakhur,,,41.6666666667,47.1666666667,1
Russia,Eurasia,143,1213,1213,,bgv,Bagvalal,,,42.5833333333,46.1666666667,1
Russia,Eurasia,143,1399,1399,,khk,Khakas,,,53.0,90.0,1
Russia,Eurasia,143,1436,1436,,ady,Adyghe (Abzakh),,,45.2333333333,40.5833333333,1
Russia,Eurasia,143,1475,1475,,nog,Noghay,,,44.0,46.0,1
Russia,Eurasia,143,1493,1493,,vot,Votic,,,59.5,30.0,1
Russia,Eurasia,143,1544,1544,,ene,Enets,,,67.5,86.5,1
Russia,Eurasia,143,1605,1605,,kop,Komi-Permyak,,,59.5,54.5,1
Russia,Eurasia,143,1616,1616,,ork,Orok,,,49.5,143.5,1
Russia,Eurasia,143,1642,1642,,kms,Kamass,,,52.0,92.0,1
Russia,Eurasia,143,1678,1678,,drg,Dargwa,,,42.25,47.4166666667,1
Russia,Eurasia,143,1844,1844,,nai,Nanai,,,49.5,137.0,1
Russia,Eurasia,143,1955,1955,,god,Godoberi,,,42.6666666667,46.0833333333,1
Russia,Eurasia,143,1968,1968,,uby,Ubykh,,,43.6666666667,39.6666666667,1
Russia,Eurasia,143,1978,1978,,moe,Mordvin (Erzya),,,53.0,45.5,1
Russia,Eurasia,143,2009,2009,,rut,Rutul,,,41.5,47.4166666667,1
Russia,Eurasia,143,2013,2013,,yus,Yupik (Siberian),,,65.0,-173.0,1
Russia,Eurasia,143,2043,2043,,kmk,Kalmyk,,,44.0,83.0,1
Russia,Eurasia,143,2044,2044,,krc,Karachay-Balkar,,,43.5,42.0,1
Russia,Eurasia,143,2048,2048,,nga,Nganasan,,,71.0,93.0,1
Russia,Eurasia,143,2050,2050,,udm,Udmurt,,,57.5,52.5,1
Russia,Eurasia,143,2053,2053,,ytu,Yukaghir (Tundra),,,69.0,155.0,1
Russia,Eurasia,143,2062,2062,,kry,Koryak,,,61.0,167.0,1
Russia,Eurasia,143,2097,2097,,kzy,Komi-Zyrian,,,65.0,55.0,1
Russia,Eurasia,143,2148,2148,,but,Buriat,,,52.0,108.0,1
Russia,Eurasia,143,2149,2149,,chc,Chechen,,,43.25,45.8333333333,1
Russia,Eurasia,143,2155,2155,,mme,Mari (Meadow),,,57.0,48.0,1
Russia,Eurasia,143,2166,2166,,skp,Selkup,,,65.0,82.0,1
Russia,Eurasia,143,2180,2180,,tvo,Tatar,,,56.0,49.5,1
Russia,Eurasia,143,2184,2184,,udh,Udihe,,,47.6666666667,136.25,1
Russia,Eurasia,143,2192,2192,,oss,Ossetic,,,43.0,44.0,1
Russia,Eurasia,143,2204,2204,,evn,Even,,,68.0,130.0,1
Russia,Eurasia,143,2218,2218,,ite,Itelmen,,,57.0,157.5,1
Russia,Eurasia,143,2219,2219,,kab,Kabardian,,,43.5,43.5,1
Russia,Eurasia,143,2266,2266,,bsk,Bashkir,,,53.0,58.0,1
Russia,Eurasia,143,2268,2268,,mns,Mansi,,,62.0,62.0,1
Russia,Eurasia,143,2274,2274,,arc,Archi,,,42.0,46.8333333333,1
Russia,Eurasia,143,2275,2275,,ava,Avar,,,42.5,46.5,1
Russia,Eurasia,143,2284,2284,,kty,Khanty,,,65.0,65.0,1
Russia,Eurasia,143,2287,2287,,ykt,Yakut,,,62.0,130.0,1
Russia,Eurasia,143,2292,2292,,tuv,Tuvan,,,52.0,95.0,1
Russia,Eurasia,143,2331,2331,,lak,Lak,,,42.1666666667,47.1666666667,1
Russia,Eurasia,143,2344,2344,,chv,Chuvash,,,55.5,47.5,1
Russia,Eurasia,143,2425,2425,,nen,Nenets (Forest),,,69.0,72.0,1
Russia,Eurasia,143,2458,2458,,ket,Ket,,,64.0,87.0,1
Russia,Eurasia,143,2463,2463,,hzb,Hunzib,,,42.1666666667,46.25,1
Russia,Eurasia,143,2464,2464,,ing,Ingush,,,43.1666666667,45.0833333333,1
Russia,Eurasia,143,2471,2471,,niv,Nivkh,,,53.3333333333,142.0,1
Russia,Eurasia,143,2504,2504,,yko,Yukaghir (Kolyma),,,65.75,150.83333333299998,1
Russia,Eurasia,143,2509,2509,,chk,Chukchi,,,67.0,-173.0,1
Russia,Eurasia,143,2535,2535,,eve,Evenki,,,56.0,125.0,1
Russia,Eurasia,143,2541,2541,,lez,Lezgian,,,41.6666666667,47.8333333333,1
Russia,Eurasia,143,2547,2547,,rus,Russian,,,56.0,38.0,1
Rwanda,Africa,144,1761,1761,,kin,Kinyarwanda,,,-2.0,30.0,1
Samoa,Australia & Oceania,145,2304,2304,,sam,Samoan,,,-13.916666666700001,-171.83333333299998,1
Saudi Arabia,Asia,146,503,503,,arh,Arabic (Hijazi),,,26.0,38.0,1
Saudi Arabia,Asia,146,1584,1584,,ams,Arabic (Modern Standard),,,25.0,42.0,1
Saudi Arabia,Asia,146,2258,2258,,arg,Arabic (Gulf),,,26.0,49.0,1
Senegal,Africa,147,249,249,,xas,Xasonga,,,14.25,-10.5,1
Senegal,Africa,147,319,319,,fus,Fula (Senegal),,,15.0,-14.0,1
Senegal,Africa,147,830,830,,plr,Palor,,,14.833333333299999,-16.75,1
Senegal,Africa,147,1019,1019,,bsr,Basari,,,12.666666666700001,-13.0,1
Senegal,Africa,147,1129,1129,,mdk,Mandinka,,,13.0,-15.666666666700001,1
Senegal,Africa,147,1158,1158,,blz,Balanta,,,12.25,-15.333333333299999,1
Senegal,Africa,147,1331,1331,,snn,Soninke,,,15.0,-10.5,1
Senegal,Africa,147,2047,2047,,ndt,Ndut,,,14.916666666700001,-16.9166666667,1
Senegal,Africa,147,2119,2119,,noo,Noon,,,14.833333333299999,-16.8333333333,1
Senegal,Africa,147,2342,2342,,wlf,Wolof,,,15.25,-16.0,1
Senegal,Africa,147,2390,2390,,dio,Diola-Fogny,,,13.0,-16.25,1
Serbia and Montenegro,Europe,148,206,206,,rbu,Romani (Bugurdzi),,,42.6666666667,21.1666666667,1
Serbia and Montenegro,Europe,148,1268,1268,,rka,Romani (Kalderash),,,45.0,21.0,1
Serbia and Montenegro,Europe,148,2272,2272,,scr,Serbian-Croatian,,,44.0,19.0,1
Serbia and Montenegro,Europe,148,2374,2374,,alb,Albanian,,,41.0,20.0,1
Seychelles,Africa,149,748,748,,sey,Seychelles Creole,,,-4.75,55.5,1
Sierra Leone,Africa,150,166,166,,mnk,Maninka,,,10.5,-9.5,1
Sierra Leone,Africa,150,380,380,,lok,Loko,,,9.333333333330001,-12.083333333299999,1
Sierra Leone,Africa,150,706,706,,kko,Koranko,,,9.333333333330001,-11.25,1
Sierra Leone,Africa,150,1233,1233,,gol,Gola,,,7.25,-10.833333333299999,1
Sierra Leone,Africa,150,2108,2108,,vai,Vai,,,6.916666666669999,-11.25,1
Sierra Leone,Africa,150,2116,2116,,mde,Mende,,,7.833333333330001,-11.5,1
Sierra Leone,Africa,150,2225,2225,,tne,Temne,,,8.666666666669999,-13.083333333299999,1
Sierra Leone,Africa,150,2311,2311,,kis,Kisi,,,8.833333333330001,-10.1666666667,1
Slovakia,Europe,151,1201,1201,,svk,Slovak,,,49.0,20.0,1
Slovenia,Europe,152,1983,1983,,slo,Slovene,,,46.0,15.0,1
Solomon Islands,Australia & Oceania,153,43,43,,ckh,Cheke Holo,,,-8.333333333330001,159.66666666700002,1
Solomon Islands,Australia & Oceania,153,150,150,,lga,Luangiua,,,-5.33333333333,159.41666666700002,1
Solomon Islands,Australia & Oceania,153,276,276,,arx,'Are'are,,,-9.25,161.16666666700002,1
Solomon Islands,Australia & Oceania,153,371,371,,lau,Lau,,,-9.583333333330001,161.5,1
Solomon Islands,Australia & Oceania,153,442,442,,rnn,Rennellese,,,-11.6166666667,160.25,1
Solomon Islands,Australia & Oceania,153,684,684,,hoa,Hoava,,,-8.083333333330001,157.5,1
Solomon Islands,Australia & Oceania,153,895,895,,pil,Pileni,,,-10.2166666667,166.216666667,1
Solomon Islands,Australia & Oceania,153,956,956,,toq,Toqabaqita,,,-8.416666666669999,160.58333333299998,1
Solomon Islands,Australia & Oceania,153,1049,1049,,saa,Sa'a,,,-9.61666666667,161.45,1
Solomon Islands,Australia & Oceania,153,1135,1135,,nbk,Natügu,,,-10.7833333333,165.866666667,1
Solomon Islands,Australia & Oceania,153,1155,1155,,ayw,Ayiwo,,,-10.3333333333,166.25,1
Solomon Islands,Australia & Oceania,153,1272,1272,,svs,Savosavo,,,-9.13333333333,159.8,1
Solomon Islands,Australia & Oceania,153,1548,1548,,gel,Gela,,,-9.083333333330001,160.25,1
Solomon Islands,Australia & Oceania,153,1569,1569,,rov,Roviana,,,-8.25,157.33333333299998,1
Solomon Islands,Australia & Oceania,153,1675,1675,,bum,Buma,,,-11.6333333333,166.83333333299998,1
Solomon Islands,Australia & Oceania,153,1689,1689,,kkt,Kokota,,,-8.0,159.133333333,1
Solomon Islands,Australia & Oceania,153,1738,1738,,sis,Sisiqa,,,-7.0,156.83333333299998,1
Solomon Islands,Australia & Oceania,153,1748,1748,,bil,Bilua,,,-7.75,156.66666666700002,1
Solomon Islands,Australia & Oceania,153,1767,1767,,moa,Mono-Alu,,,-7.05,155.75,1
Solomon Islands,Australia & Oceania,153,1806,1806,,lgu,Longgu,,,-9.75,160.66666666700002,1
Solomon Islands,Australia & Oceania,153,1947,1947,,aro,Arosi,,,-10.25,161.33333333299998,1
Solomon Islands,Australia & Oceania,153,2221,2221,,kwa,Kwaio,,,-8.95,161.0,1
Solomon Islands,Australia & Oceania,153,2484,2484,,lav,Lavukaleve,,,-9.083333333330001,159.2,1
Somalia,Africa,154,1584,1584,,ams,Arabic (Modern Standard),,,25.0,42.0,1
Somalia,Africa,154,2364,2364,,som,Somali,,,3.0,45.0,1
South Africa,Africa,155,265,265,,zno,Zulu (Northern),,,-28.0,31.0,1
South Africa,Africa,155,266,266,,zso,Zulu (Southern),,,-31.0,30.0,1
South Africa,Africa,155,843,843,,tsn,Tsonga,,,-24.0,32.0,1
South Africa,Africa,155,844,844,,tsw,Tswana,,,-24.0,26.0,1
South Africa,Africa,155,1283,1283,,ven,Venda,,,-22.0,30.0,1
South Africa,Africa,155,1336,1336,,xam,/Xam,,,-31.0,21.0,1
South Africa,Africa,155,1380,1380,,afr,Afrikaans,,,-31.0,22.0,1
South Africa,Africa,155,1424,1424,,stn,Sotho (Northern),,,-24.0,29.0,1
South Africa,Africa,155,1532,1532,,swt,Swati,,,-26.5,31.0,1
South Africa,Africa,155,1810,1810,,ndb,Ndebele (in South Africa),,,-25.3333333333,29.0,1
South Africa,Africa,155,1818,1818,,xho,Xhosa,,,-32.0,27.0,1
South Africa,Africa,155,1957,1957,,krn,Korana,,,-29.5,20.5,1
South Africa,Africa,155,1963,1963,,ses,Sesotho,,,-28.0,27.0,1
South Africa,Africa,155,2516,2516,,zul,Zulu,,,-30.0,30.0,1
South Korea,Asia,156,452,452,,ssl,South Korean Sign Language,,,37.0,128.0,1
South Korea,Asia,156,2536,2536,,kor,Korean,,,37.5,128.0,1
Spain,Europe,157,18,18,,ast,Asturian,,,43.25,-6.0,1
Spain,Europe,157,220,220,,spc,Spanish (Canary Islands),,,28.0,-15.583333333299999,1
Spain,Europe,157,373,373,,lse,Lengua de Señas Española,,,40.0,-3.0,1
Spain,Europe,157,531,531,,glc,Galician,,,43.0,-8.0,1
Spain,Europe,157,646,646,,bqi,Basque (Basaburua and Imoz),,,43.0,-1.6666666666699999,1
Spain,Europe,157,647,647,,bqb,Basque (Bidasoa Valley),,,43.0,-3.83333333333,1
Spain,Europe,157,648,648,,bqg,Basque (Gernica),,,43.3333333333,-3.0,1
Spain,Europe,157,649,649,,bqh,Basque (Hondarribia),,,42.5,-3.0,1
Spain,Europe,157,650,650,,bql,Basque (Lekeitio),,,43.0,-2.5,1
Spain,Europe,157,651,651,,bqn,Basque (Northern High Navarrese),,,43.3333333333,-2.5,1
Spain,Europe,157,652,652,,bqo,Basque (Oñati),,,42.5,-3.5,1
Spain,Europe,157,653,653,,bqr,Basque (Roncalese),,,43.0,-2.0,1
Spain,Europe,157,654,654,,bqs,Basque (Sakana),,,42.5,-2.0,1
Spain,Europe,157,656,656,,bqz,Basque (Zeberio),,,42.0,-3.0,1
Spain,Europe,157,2226,2226,,ctl,Catalan,,,41.75,2.0,1
Spain,Europe,157,2533,2533,,bsq,Basque,,,43.0,-3.0,1
Spain,Europe,157,2548,2548,,spa,Spanish,,,40.0,-4.0,1
Sri Lanka,Asia,158,482,482,,ved,Vedda,,,7.0,81.0,1
Sri Lanka,Asia,158,2193,2193,,snh,Sinhala,,,7.0,80.5,1
Sri Lanka,Asia,158,2356,2356,,tml,Tamil,,,11.0,78.5,1
St. Lucia,North America,159,375,375,,lcr,Lesser Antillean French Creole,,,15.0,-61.1666666667,1
Sudan,Africa,160,580,580,,otr,Otoro,,,11.166666666700001,30.5,1
Sudan,Africa,160,709,709,,laf,Lafofa,,,10.25,31.25,1
Sudan,Africa,160,822,822,,nbh,Ghulfan,,,12.0,31.0,2
Sudan,Africa,160,938,938,,mid,Midob,,,15.083333333299999,26.25,1
Sudan,Africa,160,939,939,,mii,Miisiirii,,,13.5,22.0,1
Sudan,Africa,160,1225,1225,,ddf,Daju (Dar Fur),,,12.25,25.25,1
Sudan,Africa,160,1241,1241,,jom,Jomang,,,10.5833333333,30.5,1
Sudan,Africa,160,1244,1244,,ktc,Katcha,,,10.833333333299999,29.6666666667,1
Sudan,Africa,160,1368,1368,,ras,Rashad,,,11.833333333299999,31.05,1
Sudan,Africa,160,1406,1406,,msk,Masakin,,,10.6666666667,30.0,1
Sudan,Africa,160,1415,1415,,nob,Nobiin,,,21.0,31.0,1
Sudan,Africa,160,1481,1481,,sht,Shatt,,,10.833333333299999,30.0,1
Sudan,Africa,160,1523,1523,,ori,Orig,,,12.166666666700001,30.8333333333,1
Sudan,Africa,160,1584,1584,,ams,Arabic (Modern Standard),,,25.0,42.0,1
Sudan,Africa,160,1685,1685,,kad,Kadugli,,,11.0,29.6666666667,1
Sudan,Africa,160,1723,1723,,ktl,Katla,,,11.833333333299999,29.3333333333,1
Sudan,Africa,160,1846,1846,,tma,Tama,,,14.5,22.0,1
Sudan,Africa,160,1848,1848,,tmn,Temein,,,11.916666666700001,29.4166666667,1
Sudan,Africa,160,1867,1867,,gmz,Gumuz,,,12.5,35.8333333333,1
Sudan,Africa,160,1940,1940,,nyi,Nyimang,,,12.166666666700001,29.3333333333,1
Sudan,Africa,160,1956,1956,,igs,Ingessana,,,11.5,34.0,1
Sudan,Africa,160,2101,2101,,msl,Masalit,,,13.333333333299999,22.0,1
Sudan,Africa,160,2132,2132,,ber,Berta,,,10.3333333333,34.6666666667,1
Sudan,Africa,160,2177,2177,,mro,Moro,,,11.0,30.1666666667,1
Sudan,Africa,160,2367,2367,,fur,Fur,,,13.5,25.0,1
Sudan,Africa,160,2394,2394,,nbd,Nubian (Dongolese),,,18.25,30.75,1
Sudan,Africa,160,2401,2401,,bej,Beja,,,18.0,36.0,1
Sudan,Africa,160,2497,2497,,kro,Krongo,,,10.5,30.0,1
Sudan,Africa,160,2500,2500,,knr,Kanuri,,,12.0,13.0,1
Sudan,Africa,160,2577,2577,,tia,Tima,,,11.666666666700001,29.25,1
Sudan,Africa,160,2599,2599,,zag,Beria,,,16.0,23.0,1
Suriname,South America,161,618,618,,wyn,Wayana,,,3.25,-54.1666666667,1
Suriname,South America,161,1008,1008,,sra,Sranan,,,5.833333333330001,-55.3333333333,1
Suriname,South America,161,1199,1199,,srm,Saramaccan,,,4.5,-55.5,1
Suriname,South America,161,1850,1850,,tir,Tiriyo,,,3.25,-55.75,1
Suriname,South America,161,2200,2200,,ara,Arawak,,,5.5,-55.1666666667,2
Suriname,South America,161,2378,2378,,car,Carib,,,5.5,-56.0,1
Suriname,South America,161,2678,2678,,ndy,Ndyuka,,,4.5,-54.5,1
Swaziland,Africa,162,1532,1532,,swt,Swati,,,-26.5,31.0,1
Sweden,Europe,163,221,221,,swv,Swedish (Västerbotten),,,64.25,19.75,1
Sweden,Europe,163,453,453,,svt,Svenska Teckenspråket,,,59.0,15.0,1
Sweden,Europe,163,1271,1271,,scs,Saami (Central-South),,,64.6666666667,16.75,1
Sweden,Europe,163,2159,2159,,sno,Saami (Northern),,,69.0,24.0,1
Sweden,Europe,163,2341,2341,,swe,Swedish,,,60.0,15.0,1
Switzerland,Europe,164,68,68,,gpz,German (Appenzell),,,47.3333333333,9.333333333330001,1
Switzerland,Europe,164,71,71,,gbe,German (Bern),,,47.0,7.416666666669999,1
Switzerland,Europe,164,74,74,,gos,German (Ostschweiz),,,47.4166666667,9.25,1
Switzerland,Europe,164,76,76,,gtg,German (Thurgau),,,47.5833333333,9.166666666669999,1
Switzerland,Europe,164,83,83,,gzu,German (Zurich),,,47.4166666667,8.5,1
Switzerland,Europe,164,588,588,,rmc,Romansch,,,46.6666666667,9.166666666669999,1
Switzerland,Europe,164,589,589,,rsm,Romansch (Surmeiran),,,46.5833333333,9.75,1
Switzerland,Europe,164,1269,1269,,rsc,Romansch (Scharans),,,46.75,9.5,1
Switzerland,Europe,164,1327,1327,,rsu,Romansch (Sursilvan),,,46.6666666667,8.833333333330001,1
Switzerland,Europe,164,2351,2351,,ita,Italian,,,43.0,12.0,1
Switzerland,Europe,164,2539,2539,,ger,German,,,52.0,10.0,1
Switzerland,Europe,164,2550,2550,,fre,French,,,48.0,2.0,1
Syria,Asia,165,570,570,,nsy,Neo-Aramaic (Assyrian),,,36.0,41.0,1
Syria,Asia,165,1584,1584,,ams,Arabic (Modern Standard),,,25.0,42.0,1
Syria,Asia,165,2036,2036,,asy,Arabic (Syrian),,,34.0,38.0,1
São Tomé e Príncipe,Africa,166,202,202,,pri,Príncipense,,,1.61666666667,7.36666666667,1
São Tomé e Príncipe,Africa,166,631,631,,ago,Angolar,,,0.25,6.5,1
Taiwan,Asia,167,217,217,,sry,Siraya,,,23.0,120.25,1
Taiwan,Asia,167,232,232,,thw,Thao,,,23.883333333299998,120.916666667,1
Taiwan,Asia,167,455,455,,tzi,Taiwanese Sign Language (Ziran Shouyu),,,24.0,121.0,1
Taiwan,Asia,167,487,487,,ymi,Yami,,,22.0,121.5,2
Taiwan,Asia,167,910,910,,ami,Amis,,,23.3333333333,121.333333333,1
Taiwan,Asia,167,1708,1708,,see,Seediq,,,24.1666666667,121.416666667,1
Taiwan,Asia,167,1742,1742,,tso,Tsou,,,23.5,120.75,1
Taiwan,Asia,167,2140,2140,,ruk,Rukai (Tanan),,,22.8333333333,120.833333333,2
Taiwan,Asia,167,2143,2143,,ata,Atayal,,,24.5,121.333333333,1
Taiwan,Asia,167,2399,2399,,pai,Paiwan,,,22.5,120.833333333,1
Taiwan,Asia,167,685,685,,hok,Min (Southern),,,25.0,118.0,1
Tajikistan,Asia,168,111,111,,ish,Ishkashmi,,,37.0,72.0,1
Tajikistan,Asia,168,209,209,,rsh,Shughni,,,38.1666666667,71.5,1
Tajikistan,Asia,168,251,251,,ygn,Yaghnobi,,,39.0,69.0,1
Tajikistan,Asia,168,851,851,,yaz,Yazgulyam,,,38.5,71.5,1
Tajikistan,Asia,168,1666,1666,,wak,Wakhi,,,36.5,72.0,1
Tajikistan,Asia,168,1984,1984,,taj,Tajik,,,38.6666666667,70.0,1
Tanzania,Africa,169,312,312,,dat,Datooga,,,-4.33333333333,35.3333333333,1
Tanzania,Africa,169,459,459,,tsl,Tanzania Sign Language,,,-6.0,35.0,1
Tanzania,Africa,169,680,680,,gor,Gorowa,,,-4.5,36.5,1
Tanzania,Africa,169,695,695,,kmi,Kami,,,-6.75,38.0,1
Tanzania,Africa,169,719,719,,mbg,Mbugu,,,-4.33333333333,38.1666666667,1
Tanzania,Africa,169,730,730,,nbo,Nyambo,,,-1.0,31.3333333333,1
Tanzania,Africa,169,833,833,,rim,Rimi,,,-5.0,34.6666666667,1
Tanzania,Africa,169,837,837,,skm,Sukuma,,,-2.83333333333,32.0,1
Tanzania,Africa,169,884,884,,mmw,Mambwe,,,-9.083333333330001,31.1666666667,1
Tanzania,Africa,169,891,891,,nyh,Nyiha,,,-10.0,33.0,1
Tanzania,Africa,169,897,897,,pog,Pogoro,,,-8.75,36.5,1
Tanzania,Africa,169,969,969,,agw,Alagwa,,,-5.5,35.75,1
Tanzania,Africa,169,974,974,,cga,Chaga,,,-3.0,37.0,1
Tanzania,Africa,169,1002,1002,,png,Pangwa,,,-10.0,34.75,1
Tanzania,Africa,169,1040,1040,,mkd,Makonde,,,-11.0,40.0,1
Tanzania,Africa,169,1071,1071,,hol,Holoholo,,,-5.16666666667,29.9166666667,1
Tanzania,Africa,169,1116,1116,,heh,Hehe,,,-8.0,36.0,1
Tanzania,Africa,169,1182,1182,,lgi,Langi,,,-4.5,36.0,1
Tanzania,Africa,169,1235,1235,,had,Hadza,,,-3.75,35.1666666667,1
Tanzania,Africa,169,1246,1246,,kga,Kinga,,,-9.0,34.0,1
Tanzania,Africa,169,1274,1274,,shm,Shambala,,,-4.25,38.25,1
Tanzania,Africa,169,1309,1309,,kgr,Kagulu,,,-6.333333333330001,37.0,2
Tanzania,Africa,169,1315,1315,,mtb,Matuumbi,,,-8.5,39.0,1
Tanzania,Africa,169,1567,1567,,pre,Pare,,,-4.0,36.5,1
Tanzania,Africa,169,1596,1596,,hya,Haya,,,-2.0,31.5,1
Tanzania,Africa,169,1614,1614,,mwe,Mwera,,,-9.0,39.0,1
Tanzania,Africa,169,1698,1698,,ngo,Ngoni,,,-11.0,36.0,1
Tanzania,Africa,169,1773,1773,,nym,Nyamwezi,,,-5.0,33.0,1
Tanzania,Africa,169,1776,1776,,sdw,Sandawe,,,-5.0,35.0,1
Tanzania,Africa,169,2038,2038,,brn,Burunge,,,-5.33333333333,36.0,1
Tanzania,Africa,169,2301,2301,,luo,Luo,,,-0.5,34.75,1
Tanzania,Africa,169,2315,2315,,maa,Maasai,,,-3.0,36.0,1
Tanzania,Africa,169,2453,2453,,irq,Iraqw,,,-4.0,35.5,1
Tanzania,Africa,169,2521,2521,,swa,Swahili,,,-6.5,39.0,1
Thailand,Asia,170,211,211,,sae,Saek,,,17.4166666667,104.75,1
Thailand,Asia,170,466,466,,ths,Thai Sign Language,,,15.0,101.0,1
Thailand,Asia,170,1217,1217,,biu,Bisu,,,19.75,100.0,1
Thailand,Asia,170,1231,1231,,fuz,Fuzhou,,,26.0,119.5,1
Thailand,Asia,170,1259,1259,,nkt,Nyah Kur (Tha Pong),,,15.666666666700001,101.666666667,1
Thailand,Asia,170,1263,1263,,phl,Phlong,,,15.0,99.0,1
Thailand,Asia,170,1657,1657,,mlm,Mlabri (Minor),,,18.5,101.0,1
Thailand,Asia,170,1712,1712,,akh,Akha,,,21.8333333333,99.8333333333,1
Thailand,Asia,170,1905,1905,,mon,Mon,,,14.833333333299999,100.5,1
Thailand,Asia,170,1917,1917,,url,Urak Lawoi',,,8.0,98.3333333333,2
Thailand,Asia,170,2098,2098,,lao,Lao,,,18.0,103.0,1
Thailand,Asia,170,2358,2358,,lah,Lahu,,,20.0,98.1666666667,1
Thailand,Asia,170,2376,2376,,kyl,Kayah Li (Eastern),,,19.0,97.5,1
Thailand,Asia,170,2514,2514,,tha,Thai,,,16.0,101.0,1
Thailand,Asia,170,2608,2608,,ksn,Kasong,,,12.75,102.116666667,1
Togo,Africa,171,500,500,,anu,Anufo,,,10.0833333333,0.25,1
Togo,Africa,171,705,705,,kkb,Konkomba,,,10.0,0.08333333333330001,1
Togo,Africa,171,707,707,,kpo,Kposo,,,7.5,0.833333333333,1
Togo,Africa,171,712,712,,mmp,Mampruli,,,10.3333333333,-0.666666666667,1
Togo,Africa,171,955,955,,tem,Tem,,,8.666666666669999,0.5,1
Togo,Africa,171,1174,1174,,kby,Kabiyé,,,9.666666666669999,1.16666666667,1
Togo,Africa,171,2443,2443,,ewe,Ewe,,,6.333333333330001,0.416666666667,1
